tmj_hou_labor,"We're #hiring! Read about our latest #job opening here: Imperial Case Picker - https://t.co/TMCnW3KrkU #warehouse #Houston, TX",1,Fourth Ward,0825,08,,0
SABICCareers,"See our latest #Houston, TX #job and click to apply: Specialist, Global Regulatory Affairs - https://t.co/GCE17QIrOq #Engineering #Veterans",20,Museum Park,0825,08,,0
hardcorespin,Our 3rd Annual Back-2-School Drive was a blast God was great! Stay tuned and stop by A.J's… https://t.co/u59JCx2fm3,30,Downtown,0825,08,,0
tmj_hou_edu,"Join the Houston Independent School District team! See our latest #job opening here: https://t.co/FEChi6GKXl #Education #Houston, TX",88,Neartown - Montrose,0825,08,school,1
UrfirstChoice1,For Lease 2 bedroom 1 bathroom home on Heights Blvd. the house is on a prime location minutes… https://t.co/YHveLkpmUZ,45,Willow Meadows / Willowbend Area,0825,08,home,1
tmj_hou_jobs,"Want to work at CVS Health? We're #hiring in #Houston, TX! Click for details: https://t.co/gxZY68RhMM #Job #Jobs",5,Eldridge / West Oaks,0825,08,,0
tmj_TX_facmgmt,"See our latest #Houston, TX #job and click to apply: OPERATIONS MANAGER, EVS EVENINGS - https://t.co/ayfbkwhwZa #FacilitiesMgmt #Hiring",30,Downtown,0825,08,,0
tmj_hou_health,"We're #hiring! Click to apply: Regulatory Analyst - https://t.co/n6lkgtGImr #Healthcare #Houston, TX #Job #Jobs",5,Eldridge / West Oaks,0825,08,,0
HankOnFood,"I'm at Lone Star College System - University Park in Houston, TX https://t.co/n7XOP4OFPY",1,Fourth Ward,0825,08,,0
tmj_HOU_adm,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/NVYXxO2cKC #IT #Hiring #CareerArc",30,Downtown,0825,08,,0
tmj_hou_banking,"We're #hiring! Click to apply: UHNW Private Banker - https://t.co/0Pf2shxtQj #CitiCareers #Banking #Houston, TX #Job #Jobs #CareerArc",28,Second Ward,0825,08,,0
tmj_hou_nursing,"This #job might be a great fit for you: Registered Nurse (RN) IIB - Emergency Main - Nights - https://t.co/aE12J78Zei #Nursing #Houston, TX",13,Greater Greenspoint,0825,08,nurse emergency,2
eatarabella,We will be closed today as we brace for Hurricane #harvey with our fellow Houstonians. Stay safe… https://t.co/KWLtJaBWmY,13,Greater Greenspoint,0825,08,safe,1
tmj_HOU_skltrd,"If you're looking for work in #Houston, TX, check out this #job: https://t.co/GL4UU62kUa #SkilledTrade #Veterans #Hiring",80,Greater Third Ward,0825,08,,0
tmj_hou_sales,"Want to work in #Houston, TX? View our latest opening: https://t.co/rAzNX5L7rt #cintasjobs #4dayWorkWeek #Driver #Job #Jobs #Hiring",83,Braeswood Place,0825,08,,0
subdigital,@agiletortoise @shanezilla ☔️,80,Greater Third Ward,0825,08,,0
AtomicLabRat,Tunnel doors close at 1800hrs. #harvey @ Harris County Civil Justice Center https://t.co/Qty9mrDOQq,1,Fourth Ward,0825,08,,0
tmj_hou_cstsrv,"We're #hiring! Click to apply: barista - Store# 00682, WILLOWBROOK - https://t.co/N2fKcW8VfR #CustomerService #Houston, TX #Veterans #Job",67,Central Southwest,0825,08,store,1
tmj_TX_facmgmt,"Join the METRO team! See our latest #job opening here: https://t.co/NmzAvoSOgo #FacilitiesMgmt #Houston, TX #Hiring #CareerArc",30,Downtown,0825,08,,0
Space3Universe,"The Copernicus EU Sentinel-2A satellite takes us over Alessandria, in the region of Piedmont,… https://t.co/YxrNBhsLAq",30,Downtown,0825,08,,0
tmj_hou_manuf,"Want to work in #Houston, TX? View our latest opening: https://t.co/EVMJm62cpU #KellyJobs #KellyServices #Manufacturing #Job #Jobs #Hiring",22,Mid West,0825,08,,0
BigB_HOU,That time I had sushi with #DarthVader... #fbf #SushiTora #UseTheForceNotChopsticks #bruh @… https://t.co/BC5WFDpv5C,67,Central Southwest,0825,08,,0
DedricWalker,I am appreciating how symmetrical and colorful Hurricane Harvey appears on radar. I do not miss… https://t.co/NKF3m2brDK,2,Greater Uptown,0825,08,,0
Edward_Brinkley,Hurricane Preparedness ✔✔✔🇺🇸🇺🇸  #hurricaneharvey #hurricaneparty  #floodparty @ Downtown Houston https://t.co/Fi0QXqrz08,15,Kingwood Area,0825,08,,0
tmj_hou_cler,"This #job might be a great fit for you: Receptionist - https://t.co/TGdkRD53Px #Clerical #Houston, TX #Hiring #CareerArc",1,Fourth Ward,0825,08,,0
tmj_hou_transp,"We're #hiring! Read about our latest #job opening here: Transportation Attendant - https://t.co/FjGy57WcEY #Transportation #Houston, TX",23,Midtown,0825,08,,0
tmj_hou_retail,"Join the Kohl's team! See our latest #job opening here: https://t.co/b9nfwsOnHb #Retail #Houston, TX #Hiring",6,Washington Avenue Coalition / Memorial Park,0825,08,,0
tmj_hou_eng,Can you recommend anyone for this #internship? Microgravity University for Educators (MgUE) - https://t.co/ePcnmUdfb6 #Aerospace,2,Greater Uptown,0825,08,,0
LATRHOOPS,Thanks storm for no school and thanks lashawndmccoy for opening up… https://t.co/569OOYY83S,5,Eldridge / West Oaks,0825,08,school,1
tmj_hou_edu,"This #job might be a great fit for you: New Teacher Coach - https://t.co/QWrtDOuTuq #Education #Houston, TX #Hiring #CareerArc",30,Downtown,0825,08,,0
kristinanoogen,Just posted a photo @ Inversion Coffee & Art https://t.co/M2CGhlFWTV,30,Downtown,0825,08,,0
tmj_hou_mgmt,"This #job might be a great fit for you: Office Lead- Cancer Center - https://t.co/uNbKewJ06J #Professional #Houston, TX #Hiring",30,Downtown,0825,08,,0
tmj_hou_hr,"If you're looking for work in #Houston, TX, check out this #job: https://t.co/y7GpLRsur4 #HR #Veterans #Hiring #CareerArc",30,Downtown,0825,08,,0
tmj_hou_sales,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/EoyZI97yS7 #KellyJobs #KellyServices #Sales #Hiring #CareerArc",88,Neartown - Montrose,0825,08,,0
tmj_hou_cler,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/arFfsgnsR4 #Clerical #Hiring #CareerArc",80,Greater Third Ward,0825,09,,0
tmj_hou_transp,"Join the Houston Independent School District team! See our latest #job opening here: https://t.co/onNMssMfDm #Transportation #Houston, TX",30,Downtown,0825,09,school,1
tmj_hou_finance,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/HpmJg0yWLL #Finance #Hiring #CareerArc",30,Downtown,0825,09,,0
tmj_hou_health,"Can you recommend anyone for this #job? Senior Medical Assistant-Primary Care Bellaire - https://t.co/CmwVgmEZxo #Healthcare #Houston, TX",1,Fourth Ward,0825,09,,0
TrillGladiator2,Any nigga I know from Houston in Vegas and I see u. U better show me some love. Cuz I'm… https://t.co/4jx8eY7LEh,30,Downtown,0825,09,,0
_heavenlyaroma,set the tone w| one of our amazing candles 🕯  *sometimes you just have to ignite your own fire*… https://t.co/yZ3suwb06E,80,Greater Third Ward,0825,09,,0
BrianMakesJokes,Helping film some stuff today. #setlife #starnolds #rainyday @ Saint Arnold Brewing Company https://t.co/aVcVbJu5si,78,University Place,0825,09,,0
GradeARon,"@Gwala_Gap ""I Do This Fir You"" #videoshoot #cinelens #houstonstreetkings #director… https://t.co/kezRetbm7f",88,Neartown - Montrose,0825,09,,0
Houston,light rain -> moderate rain humidity down 100% -> 88% wind 3mph -> 11mph,2,Greater Uptown,0825,09,,0
tmj_hou_mgmt,"We're #hiring! Click to apply: Office Lead- Cancer Center - https://t.co/R4aQhZXBZf #BusinessMgmt #Houston, TX #Job #Jobs #CareerArc",1,Fourth Ward,0825,09,,0
tmj_hou_labor,"If you're looking for work in #Houston, TX, check out this #job: https://t.co/y4E8tCGzlw #Labor #Hiring #CareerArc",30,Downtown,0825,09,,0
niqhe,Terkadang saya merasa kalo di dunia ini ga ada yg namanya… https://t.co/ocMfJPasPj,37,Greater Heights,0825,09,,0
TotalTrafficHOU,"Accident reported in #NwSide on 290 NW Fwy Outbound at 43rd, stop and go traffic back to The W Lp, delay of 10 mins #traffic",1,Fourth Ward,0825,09,,0
tmj_hou_jobs,"This #job might be a great fit for you: Store Team Member - https://t.co/BbAVuiVG3n #Houston, TX #Hiring",21,Greenway / Upper Kirby Area,0825,09,store,1
tmj_hou_cosmo,"We're #hiring! Click to apply: Hair Stylist - https://t.co/Hn1AmHbbHR #Cosmetology #Houston, TX #Job #Jobs #CareerArc",73,Clear Lake,0825,09,,0
tmj_hou_transp,"This #job might be a great fit for you: CDL Class A Flatbed Driver - https://t.co/yTgJZCyH5Z #Transportation #Houston, TX #Hiring",30,Downtown,0825,09,,0
Edmanvoice,A classic haircut never goes out of style. Rock on! #barber #classichaircut #picoftheday… https://t.co/hEwxmOcPuC,55,Northside/Northline,0825,09,,0
tman245633,"When you look at this picture what do YOU see @ Westside, Houston, Texas https://t.co/uQIYywj8v2",13,Greater Greenspoint,0825,09,,0
tmj_hou_mgmt,"This #job might be a great fit for you: Business Development Manager - https://t.co/Dda36BvXKS #BusinessMgmt #Houston, TX #Hiring",30,Downtown,0825,09,,0
tmj_hou_retail,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/PF3QYV5RJL #Retail #Hiring",36,Lazy Brook / Timbergrove,0825,09,,0
piinkyzWorld,La diferencia entre la #mama y la #mamamoderna  la dedicación y el amor que se le da a un #hijo… https://t.co/0UXqfA0cuL,52,Medical Center Area,0825,09,,0
tmj_hou_legal,"If you're looking for work in #Houston, TX, check out this #job: https://t.co/ug82I6U7qb #Legal #Hiring #CareerArc",30,Downtown,0825,09,,0
tmj_HOU_schn,"See our latest #Houston, TX #job and click to apply: Shipping Clerk - https://t.co/Os8xTYGtIU #SupplyChain #Hiring #CareerArc",30,Downtown,0825,09,,0
tmj_hou_jobs,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/dgET7BDlhF #Hiring",30,Downtown,0825,09,,0
tman245633,"Just posted a photo @ Westside, Houston, Texas https://t.co/YhF01nJFMV",6,Washington Avenue Coalition / Memorial Park,0825,09,,0
JEMARBLE1,Stay safe in hurricane Harvey Houston people. I know this has nothing to do with the… https://t.co/CNEi0OGCZA,30,Downtown,0825,09,people safe,2
Mr_Inkaholik,ATTENTION: In respect to all the twin and flooding @texasbodyart will be closed until further… https://t.co/PoO6EUzEzf,30,Downtown,0825,09,,0
tmj_hou_edu,"We're #hiring! Read about our latest #job opening here: New Teacher Coach - https://t.co/OpEua6RJBP #Education #Houston, TX #CareerArc",30,Downtown,0825,09,,0
tmj_hou_nursing,"We're #hiring! Read about our latest #job opening here: Staff Nurse - Inpatient - https://t.co/MbJhFO5dX3 #Nursing #Houston, TX #CareerArc",86,Afton Oaks / River Oaks Area,0825,09,nurse,1
tmj_hou_sales,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/9Yy5xyROEY #Sales #Hiring",30,Downtown,0825,09,,0
tman245633,"Just posted a photo @ Westside, Houston, Texas https://t.co/OGPUjh7Qni",27,Addicks Park Ten,0825,09,,0
tmj_HOU_gensci,"If you're looking for work in #Houston, TX, check out this #job: https://t.co/lynLvqBUEB #GeneralScience #Hiring #CareerArc",86,Afton Oaks / River Oaks Area,0825,09,,0
tmj_hou_cler,"We're #hiring! Click to apply: Admitting Representative I - PRN Days - https://t.co/AocmYYNu4H #Clerical #Houston, TX #Job #Jobs",30,Downtown,0825,09,,0
tmj_hou_finance,"We're #hiring! Read about our latest #job opening here: Licensed Financial Consultant - https://t.co/MUXVqSAG3m #Finance #Houston, TX",30,Downtown,0825,09,,0
tmj_hou_it,"Want to work at AIG? We're #hiring in #Houston, TX! Click for details: https://t.co/Rvo75OOYWh #IT #Job #Jobs #CareerArc",40,Sharpstown,0825,09,,0
JotinaB,#HARVEY is pushing up to get READY!  • • I'm so grateful my heart was fixed on what it means to… https://t.co/oqqG6ACjVh,23,Midtown,0825,09,,0
atKWMemorial,See a virtual tour of one of our newest #listings 9327 Reagan Meadow Court #Houston #TX  https://t.co/4F3hnNtnJF https://t.co/d0wY0bQXm3,5,Eldridge / West Oaks,0825,09,,0
tmj_hou_labor,"Join the Kroger team! See our latest #job opening here: https://t.co/zFU45c0ujh #Labor #Houston, TX #Hiring #CareerArc",30,Downtown,0825,09,,0
Tropical_mist,"@TheRitaGarcia Joe V's at 6:30 am! 1960,  This store  was prepared! https://t.co/1y0iUSY0PK",30,Downtown,0825,09,store,1
tmj_hou_mgmt,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/M5RQ5wtHFw #BusinessMgmt #Hiring #CareerArc",88,Neartown - Montrose,0825,09,,0
tmj_hou_jobs,"Join the CVS Health team! See our latest #job opening here: https://t.co/Xs5INXGpoO #Houston, TX #Hiring",88,Neartown - Montrose,0825,09,,0
tmj_HOU_secure,"This #job might be a great fit for you: SAP Security GRC Consultant - https://t.co/ZUaXrdo0cL #security #Houston, TX #Hiring",30,Downtown,0825,09,,0
makeupbysheila,I love this makeover that I did on this beautiful mother! Her daughter was getting married and… https://t.co/RaFRz3zZrN,14,Iah / Airport Area,0825,09,,0
highspeedphoto,"Fantastic weather aggregator.  ""Mike's Spaghetti Models""  https://t.co/Rp72XiJ43y @ J3… https://t.co/mzocq8Z5h3",88,Neartown - Montrose,0825,09,,0
tmj_hou_sales,We're #hiring! Read about our latest #job opening here: Inside Sales Retirement Specialist (Paid Licensing &... - https://t.co/ZjXUnX8Lzq,78,University Place,0825,09,,0
cnwooldridge,"Byeeeee! (@ William P @HobbyAirport in Houston, TX) https://t.co/4jmWGRdYgq",46,Central Northwest,0825,09,,0
tmj_hou_health,"Want to work in #Houston, TX? View our latest opening: https://t.co/yvx7L6F0kA #Healthcare #Job #Jobs #Hiring #CareerArc",30,Downtown,0825,09,,0
tmj_hou_edu,"See our latest #Houston, TX #job and click to apply: Arborist II - https://t.co/fv1WDCw5qu #Education #Hiring #CareerArc",30,Downtown,0825,09,,0
pauliepetro,"I'm usually with Harvey Specter on this one, but Harvey the Hurricane has something else to say.… https://t.co/uchUMBKkkD",37,Greater Heights,0825,09,,0
tmj_hou_banking,"We're #hiring! Click to apply: Teller Part Time - https://t.co/GYnpgCHI88 #Banking #Houston, TX #Veterans #Job #Jobs #CareerArc",2,Greater Uptown,0825,09,,0
tmj_hou_nursing,"Join the Kindred Healthcare team! See our latest #job opening here: https://t.co/6bGU2DSEAx #Nursing #Houston, TX #Hiring",58,Willowbrook,0825,09,,0
WinkWestwood,But they're right RT @SHOTTYISMS: This publication is not owned by black people btw. https://t.co/CiHbaBIdTV,30,Downtown,0825,09,people,1
crwesthofen,"I believe the official term is ""bug out"". See ya #hurricaneharvey (@ George Bush Intercontinental Airport) https://t.co/9FWIwyA4KT",67,Central Southwest,0825,09,,0
PetiteSweetsHTX,"Gasoline, batteries, water, and treats from Petite Sweets! All the necessities for Hurricane… https://t.co/eNKwpd2bS5",30,Downtown,0825,09,water,1
nutritioninact,🙌🙌Business opportunity🙌🙌  learn how you can run your own home based business around your current… https://t.co/N0a8xbUIEI,30,Downtown,0825,09,home,1
tmj_TX_facmgmt,"Want to work in #Houston, TX? View our latest opening: https://t.co/VleHEbOpGy #FacilitiesMgmt #Job #Jobs #Hiring #CareerArc",17,South Belt / Ellington,0825,09,,0
tmj_hou_health,"We're #hiring! Click to apply: Patient Access Scheduler- Referral Management - https://t.co/7TvXrSbZGN #Healthcare #Houston, TX #Job #Jobs",1,Fourth Ward,0825,09,,0
WhiskeyRiverHou,🎶 @Kitten04 #regram  ・・・ That's what I'm talking about!! #classichits #texasweather @ Whiskey… https://t.co/nhn1KNJvJw,30,Downtown,0825,09,,0
tmj_hou_mgmt,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/xJbtBNynPr #BusinessMgmt #Hiring",55,Northside/Northline,0825,09,,0
jalhtx,"I'm at Whole Foods Market - @wholefoodshou in Houston, TX https://t.co/3mF9we8CbZ",1,Fourth Ward,0825,09,food,1
piinkyzWorld,Never lose sight of your #dream 🙌🏼 😘  #Piinkyz #piinkyzworld #heatpress #embroidery #isaleshirts… https://t.co/ILUb1HnUK7,30,Downtown,0825,09,,0
tmj_hou_edu,"Want to work in #Houston, TX? View our latest opening: https://t.co/Roxom3rNwB #Education #Job #Jobs #Hiring #CareerArc",17,South Belt / Ellington,0825,09,,0
tmj_hou_nursing,Can you recommend anyone for this #job? Patient Care Assistant II - CVT Float Pool(Days) PRN - https://t.co/DjI64fGgHW #Nursing #Hiring,1,Fourth Ward,0825,09,,0
tmj_hou_cler,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/beoLWoUzeG #Clerical #Hiring #CareerArc",30,Downtown,0825,09,,0
tmj_hou_transp,"Interested in a #job in #Houston, TX? This could be a great fit: #hiring #career https://t.co/vqGf3L9kFB",88,Neartown - Montrose,0825,09,,0
tmj_hou_finance,"See our latest #Houston, TX #job and click to apply: Commodities, Summer Analyst (North America) - https://t.co/DoUGWOHFjl #CitiCareers",5,Eldridge / West Oaks,0825,09,,0
tmj_hou_health,"Want to work in #Houston, TX? View our latest opening: https://t.co/GZpqFWSeyf #Healthcare #Job #Jobs #Hiring #CareerArc",1,Fourth Ward,0825,09,,0
UPArtStudio1,#Repost of avenidahouston / minimurals at GRB convention center by pilotfx / project by… https://t.co/W1T4TtasaK,40,Sharpstown,0825,09,,0
BLifeAftonOaks,"High Doses of Vitamin B Tied to Lung Cancer Risk, Study Says https://t.co/gmQWIsgtVp",45,Willow Meadows / Willowbend Area,0825,09,,0
HHLN_USA,"Rest in Heaven 😇 we still miss you!! #aaliyah #restinheaven #angel @ Houston, Texas https://t.co/lhDtwTav05",69,Sunnyside,0825,09,,0
BLifeAlief,"High Doses of Vitamin B Tied to Lung Cancer Risk, Study Says https://t.co/BrCMgx7nkW",30,Downtown,0825,09,,0
tmj_hou_acct,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/4ycFFVdSYi #Accounting #Hiring #CareerArc",30,Downtown,0825,09,,0
letsuziehelp,"Suzie's In Style catering will be CATERING this fantastic event, come out and Jam, these men are… https://t.co/kweEOLta2j",1,Fourth Ward,0825,09,,0
BLifeBriargrove,"High Doses of Vitamin B Tied to Lung Cancer Risk, Study Says https://t.co/2mSNWVpS5P",86,Afton Oaks / River Oaks Area,0825,09,,0
BLifeCyFair,"High Doses of Vitamin B Tied to Lung Cancer Risk, Study Says https://t.co/Nd1ER2Gtjb",30,Downtown,0825,09,,0
Rosario_TX_Bst,PRICES GO UP This FRIDAY!!! Something… https://t.co/T0YuhqjMJM,30,Downtown,0825,09,,0
eyelashcandyco,#tipoftheday Brush your lashes daily to keep them looking bomb ladies💕 Have Fab-U-Lash Day… https://t.co/kCLapA0fzX,1,Fourth Ward,0825,09,,0
BLifeDTHouston,"High Doses of Vitamin B Tied to Lung Cancer Risk, Study Says https://t.co/s1tpgsMh0Y",88,Neartown - Montrose,0825,09,,0
zenobia_reed,"Harvey ain't here yet, but I am.💪🏾😎 Last one before the storm. Don't let the weather deter you… https://t.co/OhLlgXvKgF",21,Greenway / Upper Kirby Area,0825,09,,0
BLifeTheHeights,"High Doses of Vitamin B Tied to Lung Cancer Risk, Study Says https://t.co/tSI3hFt0hT",80,Greater Third Ward,0825,09,,0
Hest_O_Denario,"Mood for the Storm @ Houston, Texas https://t.co/nBb6Ujlknf",4,Greater Hobby Area,0825,09,,0
tmj_hou_mgmt,"Can you recommend anyone for this #job? Demurrage Analyst (Houston, TX) - https://t.co/YHBpqvFslh #BusinessMgmt #Houston, TX #Hiring",30,Downtown,0825,09,,0
tmj_hou_cler,"We're #hiring! Click to apply: Admitting Representative - Evenings - https://t.co/rWi3bGt5zS #Scheduling #Houston, TX #Job #Jobs",30,Downtown,0825,09,,0
